liveId,liveName,itemId,itemName,thumbnailUrl,category,type,brand,rarity,nice,color
2016promotion,2016 神アイドルシリーズプロモーション,C-197,セーラーガールピンクシューズ,http://pripara.jp/item/image/26016.jpg,シューズ,ポップ,FortuneParty,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,C-198,セーラーガールピンクヘアアクセ,http://pripara.jp/item/image/27224.jpg,ヘアアクセ,ポップ,FortuneParty,R,500,白
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-049,パティシエスイートチョコトップス,http://pripara.jp/item/image/26044.jpg,トップス,ラブリー,SilkyHeart,SR,1030,茶
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-049,パティシエスイートチョコスカート,http://pripara.jp/item/image/26045.jpg,ボトムス,ラブリー,SilkyHeart,SR,980,茶
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-049,パティシエスイートチョコシューズ,http://pripara.jp/item/image/26046.jpg,シューズ,ラブリー,SilkyHeart,SR,1030,茶
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-049,パティシエスイートチョコヘアアクセ,http://pripara.jp/item/image/27233.jpg,ヘアアクセ,ラブリー,SilkyHeart,SR,600,茶
2016promotion,2016 神アイドルシリーズプロモーション,DVD-024,ゴールデンミリタリートップス,http://pripara.jp/item/image/25923.jpg,トップス,セレブ,BrilliantPrince,R,830,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,H-DVD-009,ゴールデンミリタリーヘアアクセ,http://pripara.jp/item/image/27191.jpg,ヘアアクセ,セレブ,BrilliantPrince,R,500,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-048,スターリィアクアトップス,http://pripara.jp/item/image/25979.jpg,トップス,ラブリー,TwinkleRibbon,R,830,水色
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-048,スターリィアクアスカート,http://pripara.jp/item/image/25980.jpg,ボトムス,ラブリー,TwinkleRibbon,R,780,水色
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-048,スターリィアクアシューズ,http://pripara.jp/item/image/25981.jpg,シューズ,ラブリー,TwinkleRibbon,R,830,水色
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-048,スターリィアクアヘアアクセ,http://pripara.jp/item/image/27209.jpg,ヘアアクセ,ラブリー,TwinkleRibbon,R,500,水色
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-004,モードクラシカルパンジートップス,http://pripara.jp/item/image/25982.jpg,トップス,プレミアム,RosetteJewel,SR,1030,紫
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-004,モードクラシカルパンジースカート,http://pripara.jp/item/image/25983.jpg,ボトムス,プレミアム,RosetteJewel,SR,980,紫
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-004,モードクラシカルパンジーシューズ,http://pripara.jp/item/image/25984.jpg,シューズ,プレミアム,RosetteJewel,SR,1030,紫
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-004,モードクラシカルパンジーヘアアクセ,http://pripara.jp/item/image/27210.jpg,ヘアアクセ,プレミアム,RosetteJewel,SR,600,黒
2016promotion,2016 神アイドルシリーズプロモーション,KR－004,神トップス,http://pripara.jp/item/image/25810.jpg,トップス,プレミアム,RosetteJewel,神,1180,白
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-043,スターリィシックトップス,http://pripara.jp/item/image/25971.jpg,トップス,プレミアム,RosetteJewel,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-043,スターリィシックスカート,http://pripara.jp/item/image/25972.jpg,ボトムス,プレミアム,RosetteJewel,R,780,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-043,スターリィシックシューズ,http://pripara.jp/item/image/25973.jpg,シューズ,プレミアム,RosetteJewel,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-043,スターリィシックヘアアクセ,http://pripara.jp/item/image/27206.jpg,ヘアアクセ,プレミアム,RosetteJewel,R,500,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-044,ノンシュガーラブリードットトップス,http://pripara.jp/item/image/25974.jpg,トップス,ラブリー,TwinkleRibbon Sweet,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-044,ノンシュガーラブリードットスカート,http://pripara.jp/item/image/25975.jpg,ボトムス,ラブリー,TwinkleRibbon Sweet,R,780,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-044,ノンシュガーラブリードットシューズ,http://pripara.jp/item/image/25976.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-044,ノンシュガーラブリードットヘアアクセ,http://pripara.jp/item/image/27207.jpg,アクセサリー,ラブリー,TwinkleRibbon Sweet,R,500,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-045,ウエルカムスイートピーワンピ,http://pripara.jp/item/image/25977.jpg,ワンピース,ラブリー,TwinkleRibbon Sweet,R,1160,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-045,ウエルカムスイートピーシューズ,http://pripara.jp/item/image/25978.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-045,ウエルカムスイートピーヘアアクセ,http://pripara.jp/item/image/27208.jpg,ヘアアクセ,ラブリー,TwinkleRibbon Sweet,R,500,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-042,TRSスペシャルカラーサイリウムワンピ,http://pripara.jp/item/image/25961.jpg,ワンピ,ラブリー,TwinkleRibbon Sweet,CR,1350,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-042,TRSスペシャルカラーサイリウムシューズ,http://pripara.jp/item/image/25962.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,CR,900,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-042,TRSスペシャルカラーサイリウムヘアアクセ,http://pripara.jp/item/image/27203.jpg,ヘアアクセ,ラブリー,TwinkleRibbon Sweet,CR,700,白
2016promotion,2016 神アイドルシリーズプロモーション,P-265,RJスタータージュエリーワンピ,http://pripara.jp/item/image/25742.jpg,ワンピース,プレミアム,RosetteJewel,Ｒ,1160,青
2016promotion,2016 神アイドルシリーズプロモーション,P-266,RJスタータージュエリーシューズ,http://pripara.jp/item/image/25741.jpg,シューズ,プレミアム,RosetteJewel,Ｒ,830,青
2016promotion,2016 神アイドルシリーズプロモーション,H-P-023,RJスタータージュエリーヘアアクセ,http://pripara.jp/item/image/27221.jpg,ヘアアクセ,プレミアム,RosetteJewel,Ｒ,500,青
2016promotion,2016 神アイドルシリーズプロモーション,PD-008,パラダイスハニードレス,http://pripara.jp/item/image/25793.jpg,ワンピース,プレミアム,なし,CR,1350,黄
2016promotion,2016 神アイドルシリーズプロモーション,PD-007,パラダイスピーチドレス,http://pripara.jp/item/image/25792.jpg,ワンピース,プレミアム,なし,CR,1350,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-041,ターンクロスらぁらトップス,http://pripara.jp/item/image/51815.jpg,トップス,クール,HolicTrick classic,R,730,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-041,ターンクロスらぁらスカート,http://pripara.jp/item/image/51816.jpg,ボトムス,クール,HolicTrick classic,R,680,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-041,ターンクロスらぁらシューズ,http://pripara.jp/item/image/51817.jpg,シューズ,クール,HolicTrick classic,R,730,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-041,ターンクロスらぁらヘアアクセ,http://pripara.jp/item/image/51818.jpg,ヘアアクセ,クール,HolicTrick classic,R,400,紫
2016promotion,2016 神アイドルシリーズプロモーション,A-111,ドレッシングパフェクールベイビーワンピ,http://pripara.jp/item/image/25943.jpg,ワンピース,クール,BabyMonster,SR,1560,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-112,ドレッシングパフェクールベイビーシューズ,http://pripara.jp/item/image/25944.jpg,シューズ,クール,BabyMonster,SR,1030,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-113,ドレッシングパフェクールベイビーヘアアクセ,http://pripara.jp/item/image/27197.jpg,アクセサリー,クール,BabyMonster,SR,600,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,H-A-047,プリパラパンダヘアアクセ,http://pripara.jp/item/image/27198.jpg,アクセサリー,プレミアム,PrismStone,SR,600,白
2016promotion,2016 神アイドルシリーズプロモーション,A-121,スターリィペールピンクトップス,http://pripara.jp/item/image/25947.jpg,トップス,ラブリー,TwinkleRibbon,SR,1030,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-122,スターリィペールピンクスカート,http://pripara.jp/item/image/25948.jpg,ボトムス,ラブリー,TwinkleRibbon,SR,980,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-123,スターリィペールピンクシューズ,http://pripara.jp/item/image/25949.jpg,シューズ,ラブリー,TwinkleRibbon,SR,1030,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,H-A-057,スターリィペールピンクヘアアクセ,http://pripara.jp/item/image/27199.jpg,ヘアアクセ,ラブリー,TwinkleRibbon,SR,600,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-124,ムーンライトブルートップス,http://pripara.jp/item/image/25950.jpg,トップス,ポップ,FortuneParty,SR,1030,青
2016promotion,2016 神アイドルシリーズプロモーション,A-125,ムーンライトブルーパンツ,http://pripara.jp/item/image/25951.jpg,ボトムス,ポップ,FortuneParty,SR,980,青
2016promotion,2016 神アイドルシリーズプロモーション,A-126,ムーンライトブルーシューズ,http://pripara.jp/item/image/25952.jpg,シューズ,ポップ,FortuneParty,SR,1030,青
2016promotion,2016 神アイドルシリーズプロモーション,H-A-058,ムーンライトブルーヘアアクセ,http://pripara.jp/item/image/27200.jpg,ヘアアクセ,ポップ,FortuneParty,CR,600,青
2016promotion,2016 神アイドルシリーズプロモーション,A-127,ドリーミングガールパレードサイリウムワンピ,http://pripara.jp/item/image/25953.jpg,ワンピース,プレミアム,DreamingGirl,CR,700,白
2016promotion,2016 神アイドルシリーズプロモーション,A-128,ノンシュガーガーリーリボントップス,http://pripara.jp/item/image/51912.jpg,トップス,ラブリー,TwinkleRibbon Sweet,SR,1030,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-129,ノンシュガーガーリーリボンスカート,http://pripara.jp/item/image/51913.jpg,ボトムス,ラブリー,TwinkleRibbon Sweet,SR,980,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-130,ノンシュガーガーリーリボンシューズ,http://pripara.jp/item/image/51914.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,SR,1030,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,H-A-059,ノンシュガーガーリーリボンヘアアクセ,http://pripara.jp/item/image/51915.jpg,ヘアアクセ,ラブリー,TwinkleRibbon Sweet,SR,600,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-131,ウエルカムストロベリーワンピ,http://pripara.jp/item/image/25957.jpg,トップス,ラブリー,TwinkleRibbon Sweet,R,1160,赤
2016promotion,2016 神アイドルシリーズプロモーション,A-132,ウエルカムストロベリーシューズ,http://pripara.jp/item/image/25958.jpg,ボトムス,ラブリー,TwinkleRibbon Sweet,R,830,赤
2016promotion,2016 神アイドルシリーズプロモーション,H-A-060,ウエルカムストロベリーヘアアクセ,http://pripara.jp/item/image/27202.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,R,500,赤
2016promotion,2016 神アイドルシリーズプロモーション,A-133,トゥインクルリボンスウィートイエローサイリウムワンピ,http://pripara.jp/item/image/25959.jpg,ワンピース,ラブリー,TwinkleRibbon Sweet,CR,1640,黄
2016promotion,2016 神アイドルシリーズプロモーション,A-134,トゥインクルリボンスウィートイエローサイリウムシューズ,http://pripara.jp/item/image/25960.jpg,シューズ,ラブリー,TwinkleRibbon Sweet,CR,970,黄
2016promotion,2016 神アイドルシリーズプロモーション,A-114,ドレッシングパフェポップフォーチュンワンピ,http://pripara.jp/item/image/25901.jpg,ワンピース,ポップ,FortuneParty,R,1160,緑
2016promotion,2016 神アイドルシリーズプロモーション,A-115,ドレッシングパフェポップフォーチュンシューズ,http://pripara.jp/item/image/25902.jpg,シューズ,ポップ,FortuneParty,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,H-A-048,ドレッシングパフェポップフォーチュンヘアアクセ,http://pripara.jp/item/image/27182.jpg,アクセサリー,ポップ,FortuneParty,R,500,緑
2016promotion,2016 神アイドルシリーズプロモーション,A-116,ノンシュガーツートンドットトップス,http://pripara.jp/item/image/25903.jpg,トップス,セレブ,DearCrown,R,830,黒
2016promotion,2016 神アイドルシリーズプロモーション,A-117,ノンシュガーツートンドットスカート,http://pripara.jp/item/image/25904.jpg,スカート,セレブ,DearCrown,R,780,黒
2016promotion,2016 神アイドルシリーズプロモーション,A-118,ノンシュガーツートンドットシューズ,http://pripara.jp/item/image/25905.jpg,シューズ,セレブ,DearCrown,R,830,黒
2016promotion,2016 神アイドルシリーズプロモーション,H-A-049,ノンシュガーツートンドットヘアアクセ,http://pripara.jp/item/image/27183.jpg,アクセサリー,セレブ,DearCrown,R,500,黒
2016promotion,2016 神アイドルシリーズプロモーション,H-A-050,トゥインクルリボンスイートイエローサイリウムヘアアクセ,http://pripara.jp/item/image/27184.jpg,アクセサリー,ラブリー,TwinkleRibbon Sweet,CR,700,黄
2016promotion,2016 神アイドルシリーズプロモーション,A-119,ドレッシングパフェポップパーティーワンピ,http://pripara.jp/item/image/25906.jpg,ワンピース,ポップ,FortuneParty,R,1160,黄
2016promotion,2016 神アイドルシリーズプロモーション,A-120,ドレッシングパフェポップパーティーシューズ,http://pripara.jp/item/image/25907.jpg,シューズ,ポップ,FortuneParty,R,830,黄
2016promotion,2016 神アイドルシリーズプロモーション,H-A-051,ドレッシングパフェポップパーティーヘアアクセ,http://pripara.jp/item/image/27185.jpg,アクセサリー,ポップ,FortuneParty,R,500,黄
2016promotion,2016 神アイドルシリーズプロモーション,H-A-052,そらみ♡スマイルラブリーヘアアクセ,http://pripara.jp/item/image/27186.jpg,アクセサリー,ラブリー,TwinkleRibbon,R,500,水色
2016promotion,2016 神アイドルシリーズプロモーション,H-A-053,パプリカヘアアクセ,http://pripara.jp/item/image/27187.jpg,アクセサリー,ポップ,FortuneParty,R,500,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,H-A-054,ミルキーピンクバニーヘアアクセ,http://pripara.jp/item/image/27188.jpg,アクセサリー,クール,HolicTrick,R,500,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,H-A-055,ワンダーランドブラウニーヘアアクセ,http://pripara.jp/item/image/27189.jpg,アクセサリー,ラブリー,TwinkleRibbon,R,500,茶
2016promotion,2016 神アイドルシリーズプロモーション,H-A-056,そふぃクラゲピンクヘアアクセ,http://pripara.jp/item/image/27142.jpg,アクセサリー,クール,HolicTrick,R,500,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-257,スノーファークリスマスワンピ,http://pripara.jp/item/image/25945.jpg,ワンピ,セレブ,BrilliantPrince,R,1160,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-258,スノーファークリスマスシューズ,http://pripara.jp/item/image/25946.jpg,シューズ,セレブ,BrilliantPrince,R,830,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-046,クリスマスキャロルデートップス,http://pripara.jp/item/image/25965.jpg,トップス,プレミアム,RosetteJewel,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-046,クリスマスキャロルデースカート,http://pripara.jp/item/image/25966.jpg,スカート,プレミアム,RosetteJewel,R,780,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-046,クリスマスキャロルデーシューズ,http://pripara.jp/item/image/25967.jpg,シューズ,プレミアム,RosetteJewel,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-046,ジングルベルヘアアクセ,http://pripara.jp/item/image/27204.jpg,アクセサリー,クール,BabyMonster,R,500,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-047,クリスマスキャロルナイトトップス,http://pripara.jp/item/image/25968.jpg,トップス,プレミアム,RosetteJewel,R,830,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-047,クリスマスキャロルナイトスカート,http://pripara.jp/item/image/25969.jpg,スカート,プレミアム,RosetteJewel,R,780,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-047,クリスマスキャロルナイトシューズ,http://pripara.jp/item/image/25970.jpg,シューズ,プレミアム,RosetteJewel,R,830,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-047,ジングルベルヘアアクセ,http://pripara.jp/item/image/27204.jpg,アクセサリー,クール,BabyMonster,R,500,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-262,パステルストライプワンピース,http://pripara.jp/item/image/25860.jpg,ワンピース,クール,HolicTrick classic,R,1160,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-263,パステルストライプシューズ,http://pripara.jp/item/image/25861.jpg,シューズ,クール,HolicTrick classic,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-264,パステルストライプヘアアクセ,http://pripara.jp/item/image/27170.jpg,アクセサリー,クール,HolicTrick classic,R,500,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-108,ドリームパレードクイーンドレス,http://pripara.jp/item/image/25898.jpg,ワンピース,プレミアム,なし,CR,1640,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-109,ドリームパレードクイーンシューズ,http://pripara.jp/item/image/25899.jpg,シューズ,プレミアム,なし,CR,970,白
2016promotion,2016 神アイドルシリーズプロモーション,A-110,ドリームパレードナイトドレス,http://pripara.jp/item/image/25900.jpg,ワンピース,プレミアム,なし,CR,1640,青
2016promotion,2016 神アイドルシリーズプロモーション,H-A-046,ドリームパレードクイーンヘアアクセ,http://pripara.jp/item/image/27181.jpg,ヘアアクセ,プレミアム,なし,CR,700,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,3DS-005,めがみのドレスデザイントップス,http://pripara.jp/item/image/25893.jpg,トップス,プレミアム,RosetteJewel,神,1130,白
2016promotion,2016 神アイドルシリーズプロモーション,3DS-006,めがみのドレスデザインスカート,http://pripara.jp/item/image/25894.jpg,ボトムス,プレミアム,RosetteJewel,神,1080,白
2016promotion,2016 神アイドルシリーズプロモーション,3DS-007,めがみのドレスデザインシューズ,http://pripara.jp/item/image/25895.jpg,シューズ,プレミアム,RosetteJewel,神,1130,白
2016promotion,2016 神アイドルシリーズプロモーション,H-3DS-003,めがみのドレスデザインヘアアクセ,http://pripara.jp/item/image/27180.jpg,ヘアアクセ,プレミアム,RosetteJewel,神,800,白
2016promotion,2016 神アイドルシリーズプロモーション,C-169,せいしゅんスクールオレンジトップス,http://pripara.jp/item/image/25896.jpg,トップス,ポップ,FortuneParty,R,830,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,C-170,せいしゅんスクールオレンジスカート,http://pripara.jp/item/image/25897.jpg,ボトムス,ポップ,FortuneParty,R,780,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,C-171,ゆきふるブルートップス,http://pripara.jp/item/image/25908.jpg,トップス,ラブリー,MarionetteMu,SR,1030,水色
2016promotion,2016 神アイドルシリーズプロモーション,C-172,ゆきふるブルースカート,http://pripara.jp/item/image/25909.jpg,ボトムス,ラブリー,MarionetteMu,SR,980,水色
2016promotion,2016 神アイドルシリーズプロモーション,C-173,ゆきふるブルーブーツ,http://pripara.jp/item/image/25910.jpg,シューズ,ラブリー,MarionetteMu,SR,1030,水色
2016promotion,2016 神アイドルシリーズプロモーション,C-174,ゆきふるヘアアクセ,http://pripara.jp/item/image/27190.jpg,ヘアアクセ,ラブリー,MarionetteMu,SR,600,白
2016promotion,2016 神アイドルシリーズプロモーション,C-175,?,http://pripara.jp/item/image/secret.png,？,？,なし,？,1030,？
2016promotion,2016 神アイドルシリーズプロモーション,C-176,?,http://pripara.jp/item/image/secret.png,？,？,なし,？,1030,？
2016promotion,2016 神アイドルシリーズプロモーション,C-177,みずたまフリルももいろトップス,http://pripara.jp/item/image/25913.jpg,トップス,ポップ,CandyAlamode,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,C-178,みずたまフリルももいろスカート,http://pripara.jp/item/image/25914.jpg,ボトムス,ポップ,CandyAlamode,R,780,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,C-179,みずたまフリルももいろシューズ,http://pripara.jp/item/image/25915.jpg,シューズ,ポップ,CandyAlamode,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,C-180,ブリティッシュグリーンベスト,http://pripara.jp/item/image/25916.jpg,トップス,クール,HolicTrick,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,C-181,ブリティッシュグリーンパンツ,http://pripara.jp/item/image/25917.jpg,ボトムス,クール,HolicTrick,R,780,緑
2016promotion,2016 神アイドルシリーズプロモーション,C-182,ブリティッシュグリーンブーツ,http://pripara.jp/item/image/25918.jpg,シューズ,クール,HolicTrick,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,C-183,ハートアイデビルワンピ,http://pripara.jp/item/image/25919.jpg,ワンピース,クール,HolicTrick classic,N,980,赤
2016promotion,2016 神アイドルシリーズプロモーション,C-184,ハートアイデビルシューズ,http://pripara.jp/item/image/25920.jpg,シューズ,クール,HolicTrick classic,N,630,赤
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-003,エアラインボンジョルノトップス,http://pripara.jp/item/image/25937.jpg,トップス,ラブリー,TwinkleRibbon,SR,1030,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-003,エアラインボンジョルノスカート,http://pripara.jp/item/image/25938.jpg,ボトムス,ラブリー,TwinkleRibbon,SR,980,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-003,エアラインボンジョルノシューズ,http://pripara.jp/item/image/25939.jpg,シューズ,ラブリー,TwinkleRibbon,SR,1030,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,GCP-DR-003,エアラインボンジョルノヘアアクセ,http://pripara.jp/item/image/27195.jpg,ヘアアクセ,ラブリー,TwinkleRibbon,SR,600,オレンジ
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-038,ノンシュガーエメラルドトップス,http://pripara.jp/item/image/25934.jpg,トップス,セレブ,DearCrown,SR,1030,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-038,ノンシュガーエメラルドスカート,http://pripara.jp/item/image/25935.jpg,ボトムス,セレブ,DearCrown,SR,980,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-038,ノンシュガーエメラルドシューズ,http://pripara.jp/item/image/25936.jpg,シューズ,セレブ,DearCrown,SR,1030,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-038,ノンシュガーエメラルドヘアアクセ,http://pripara.jp/item/image/27194.jpg,ヘアアクセ,セレブ,DearCrown,SR,600,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-039,ノンシュガーちゃお ファートップス,http://pripara.jp/item/image/25931.jpg,トップス,ナチュラル,SunnyZoo,ＳＲ,1030,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-039,ノンシュガーちゃお ファースカート,http://pripara.jp/item/image/25932.jpg,ボトムス,ナチュラル,SunnyZoo,ＳＲ,980,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-039,ノンシュガーちゃお ファーシューズ,http://pripara.jp/item/image/25933.jpg,シューズ,ナチュラル,SunnyZoo,ＳＲ,1030,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-039,ノンシュガーちゃお ファーヘアアクセ,http://pripara.jp/item/image/27193.jpg,ヘアアクセ,ナチュラル,SunnyZoo,ＳＲ,600,黄
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-032,アンティークてんしヘアアクセ,http://pripara.jp/item/image/27167.jpg,ヘアアクセ,クール,LOVEDEVI,R,500,ゴールド
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-032,アンティークてんしトップス,http://pripara.jp/item/image/25865.jpg,トップス,クール,LOVEDEVI,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-032,アンティークてんしスカート,http://pripara.jp/item/image/25866.jpg,ボトムス,クール,LOVEDEVI,R,780,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-032,アンティークてんしシューズ,http://pripara.jp/item/image/25867.jpg,シューズ,クール,LOVEDEVI,R,830,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-033,ちょうのまいもりのヘアアクセ,http://pripara.jp/item/image/27172.jpg,ヘアアクセ,クール,HolicTrick,R,500,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-033,ちょうのまいもりのトップス,http://pripara.jp/item/image/25851.jpg,トップス,クール,HolicTrick,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-033,ちょうのまいもりのスカート,http://pripara.jp/item/image/25852.jpg,ボトムス,クール,HolicTrick,R,780,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-033,ちょうのまいもりのシューズ,http://pripara.jp/item/image/25853.jpg,シューズ,クール,HolicTrick,R,830,緑
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-034,ちょうのまいしんぴのヘアアクセ,http://pripara.jp/item/image/27173.jpg,ヘアアクセ,クール,HolicTrick,R,500,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-034,ちょうのまいしんぴのトップス,http://pripara.jp/item/image/25854.jpg,トップス,クール,HolicTrick,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-034,ちょうのまいしんぴのスカート,http://pripara.jp/item/image/25855.jpg,ボトムス,クール,HolicTrick,R,780,紫
2016promotion,2016 神アイドルシリーズプロモーション,P-DR-034,ちょうのまいしんぴのシューズ,http://pripara.jp/item/image/25856.jpg,シューズ,クール,HolicTrick,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,A-091,ガァルマゲドンホワイトスペードトップス,http://pripara.jp/item/image/25885.jpg,トップス,クール,LOVEDEVI,R,830,白
2016promotion,2016 神アイドルシリーズプロモーション,A-092,ガァルマゲドンホワイトスペードスカート,http://pripara.jp/item/image/25886.jpg,スカート,クール,LOVEDEVI,R,780,水色
2016promotion,2016 神アイドルシリーズプロモーション,A-093,ガァルマゲドンホワイトスペードシューズ,http://pripara.jp/item/image/25887.jpg,シューズ,クール,LOVEDEVI,R,830,白
2016promotion,2016 神アイドルシリーズプロモーション,H-A-040,ガァルマゲドンホワイトスペードヘアアクセ,http://pripara.jp/item/image/27178.jpg,アクセサリー,クール,LOVEDEVI,R,500,白
2016promotion,2016 神アイドルシリーズプロモーション,A-094,せいしゅんスクールむらさきトップス,http://pripara.jp/item/image/25888.jpg,トップス,ポップ,FortuneParty,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,A-095,せいしゅんスクールむらさきスカート,http://pripara.jp/item/image/25889.jpg,スカート,ポップ,FortuneParty,R,780,紫
2016promotion,2016 神アイドルシリーズプロモーション,A-096,せいしゅんスクールむらさきシューズ,http://pripara.jp/item/image/25890.jpg,シューズ,ポップ,FortuneParty,R,830,紫
2016promotion,2016 神アイドルシリーズプロモーション,H-A-041,せいしゅんスクールむらさきヘアアクセ,http://pripara.jp/item/image/27179.jpg,アクセサリー,ポップ,FortuneParty,R,500,紫
2016promotion,2016 神アイドルシリーズプロモーション,A-097,サイリウムタクトトップス,http://pripara.jp/item/image/25831.jpg,トップス,プレミアム,RosetteJewel,神,1130,ピンク
2016promotion,2016 神アイドルシリーズプロモーション,A-098,サイリウムタクトスカート,http://pripara.jp/item/image/25832.jpg,スカート,プレミアム,RosetteJewel,神,1080,ピンク
